key,NOME_UF,CODIGO_UF,xcoord,ycoord,area_perimeter_area,area_perimeter_perimeter
maturiau,ma,21.0,-45.4642990404974,-1.76771273701744,0.209238071298842,4.3007802800571
maturilndia,ma,21.0,-45.4372923552452,-2.15893275865953,0.122942794193449,2.28107833688327
matutia,ma,21.0,-42.386255415404,-2.9120845366402,0.134342294006849,2.05098632423909
maurbanosantos,ma,21.0,-43.3442048198451,-3.30426908941387,0.0983748502440704,1.8041162979381
mavargemgrande,ma,21.0,-43.8535335714792,-3.71054583938789,0.15940216643807,1.82134736068452
maviana,ma,21.0,-45.0016333712364,-3.15578088304655,0.0945263336300428,2.64018370582913
mavilanovadosmartrios,ma,21.0,-48.0802025445967,-5.07449463400873,0.0970295005685244,1.42109261416437
mavitorinofreire,ma,21.0,-45.312231581651,-4.24346801486497,0.0974114540293414,2.00593717566227
mavitriadomearim,ma,21.0,-44.9232894822511,-3.56707757211141,0.0592408419326773,1.58204408903934
mazdoca,ma,21.0,-45.968064367489,-3.27512745047338,0.196515210690407,3.20585711819139
pbguabranca,pb,25.0,-37.6618118951349,-7.47017794818983,0.0193365622165231,0.729673678307705
pbaguiar,pb,25.0,-38.212970239757,-7.07276951187309,0.0281519321028441,0.96973556249002
pbalagoagrande,pb,25.0,-35.6039638447312,-7.0590279347358,0.0263079278238081,0.789774782571649
pbalagoanova,pb,25.0,-35.7623573946226,-7.06143796256566,0.0099226557948668,0.500311758048397
pbalagoinha,pb,25.0,-35.5217181692827,-6.95894052295367,0.0078243411291367,0.444051428470742
pbalcantil,pb,25.0,-36.0478753975779,-7.68834494033627,0.0250370767067238,0.790913687340305
pbalgododejandara,pb,25.0,-35.9710515889489,-6.88632810055553,0.0180543598871878,0.79756429113452
pbalhandra,pb,25.0,-34.9333284065264,-7.34860879445688,0.0150124715292748,0.758532146006157
pbamparo,pb,25.0,-37.038014805603,-7.56066734925361,0.0100447344839552,0.439126424098866
pbaparecida,pb,25.0,-38.066138083125,-6.78715397334796,0.0241888440020119,0.792838723400145
pbarara,pb,25.0,-35.7318226167826,-6.85926903454433,0.0080290476325615,0.478608989161411
pbararuna,pb,25.0,-35.754222971832,-6.52505272265018,0.0201698114310318,0.704063308082684
pbaraagi,pb,25.0,-35.3548931286099,-6.86056308705435,0.018903194682693,0.778742717533359
pbareia,pb,25.0,-35.7044801393306,-6.9514964270572,0.0219742315505442,0.694433800491567
pbareiadebaranas,pb,25.0,-36.9636812811899,-7.1035741558837,0.0078243429690587,0.427631999744026
pbareial,pb,25.0,-35.9331670766975,-7.04833201957804,0.0027909229694387,0.231729232480218
pbaroeiras,pb,25.0,-35.6915620535837,-7.53475321142607,0.0306357761861875,0.898343869571305
pbassuno,pb,25.0,-36.7093373198013,-7.07218926952077,0.0103356101324152,0.470132870996235
pbbananeiras,pb,25.0,-35.5966458742722,-6.69973197568872,0.0211588154578095,0.659864800967606
pbbarana,pb,25.0,-36.2622864808413,-6.62134834178293,0.0041757762794247,0.364703424160183
pbbarradesantarosa,pb,25.0,-36.0757429505921,-6.79161063537258,0.0633756762530737,1.16045981842983
pbbarradesantana,pb,25.0,-35.9675549748238,-7.5642751101152,0.0309286220159208,0.969750169068972
pbbarradesomiguel,pb,25.0,-36.2851767025293,-7.70053565043035,0.0488024385163612,1.16269909385165
pbbayeux,pb,25.0,-34.9261614765248,-7.13503812939241,0.0026018969438581,0.32920598451043
pbbaadatraio,pb,25.0,-34.9884320287999,-6.66269588603043,0.0084311260551714,0.398014746819324
pbbelm,pb,25.0,-35.4971666682416,-6.7046073093337,0.0081793714469711,0.489964298221188
pbbelmdobrejodocruz,pb,25.0,-37.3650070847256,-6.14863754163232,0.0492803046556531,1.34403472437227
pbbernardinobatista,pb,25.0,-38.5590204369378,-6.48490045515981,0.004121056935773,0.323783727335074
pbboaventura,pb,25.0,-38.1872711390419,-7.42942617890306,0.0139811320909757,0.519967351329525
pbboavista,pb,25.0,-36.2218350769756,-7.27102030233741,0.0389419766978563,0.921247947388999
pbbomjesus,pb,25.0,-38.631421533548,-6.82213970469368,0.0038891136635754,0.354703847659891
pbbomsucesso,pb,25.0,-37.9485933185313,-6.47441262402798,0.0150733818503284,0.559404834776601
pbbonitodesantaf,pb,25.0,-38.4780128797612,-7.28964693948216,0.0186237025762352,0.649467055974998
pbboqueiro,pb,25.0,-36.1506341569072,-7.50700577443361,0.0304684655543213,0.925871972246401
pbborborema,pb,25.0,-35.5998944232979,-6.79317033465531,0.0020988058919329,0.274176776081487
pbbrejodocruz,pb,25.0,-37.4970110345706,-6.32936500320871,0.0326644138583703,0.814969004617878
pbbrejodossantos,pb,25.0,-37.8468706387913,-6.39829154436246,0.0076459304321474,0.429173110642564
pbcaapor,pb,25.0,-34.9192756067315,-7.48598849516454,0.0123515327236134,0.53860401418759
pbcabaceiras,pb,25.0,-36.2931904174843,-7.45207594913283,0.0370673885885822,1.1486671299743
pbcabedelo,pb,25.0,-34.8475428903648,-7.0283917075065,0.002546529790365,0.409147294865285
pbcachoeiradosndios,pb,25.0,-38.70046988176,-6.94551635988639,0.0141579164316568,0.616426338029898
pbcacimbadeareia,pb,25.0,-37.1722751624486,-7.14053198996461,0.0180436566586195,0.574688004960063
pbcacimbadedentro,pb,25.0,-35.8128910687384,-6.6261466914947,0.0134313035361515,0.533432310325396
pbcacimbas,pb,25.0,-37.0849608098263,-7.20818820529412,0.010366922026634,0.534312439690362
pbcaiara,pb,25.0,-35.4113679994623,-6.60387341505832,0.010530642982431,0.741525902785424
pbcajazeiras,pb,25.0,-38.5437185909401,-6.91896676730274,0.0479895881811103,1.04453625702747
pbcajazeirinhas,pb,25.0,-37.8010043356854,-6.9596437970971,0.0235028244964326,0.734419340100127
pbcaldasbrando,pb,25.0,-35.3390707318402,-7.12150863555259,0.00454320177883,0.441994325616896
pbcamala,pb,25.0,-36.8005141443138,-7.8998052919751,0.0445497032292792,1.15163702318312
pbcampinagrande,pb,25.0,-35.965887893648,-7.26321500492615,0.048606595788641,1.45144931545338
pbcampodesantana,pb,25.0,-35.5180466412194,-6.53770153078118,0.0201463119031473,0.773866350753616
pbcapim,pb,25.0,-35.1693562498032,-6.90004036845517,0.0063344293968867,0.392099361661895
pbcarabas,pb,25.0,-36.501237685269,-7.77288842551317,0.0408808991717535,1.00485532548253
pbcarrapateira,pb,25.0,-38.3284683855522,-7.03155080180039,0.0059335634273054,0.400852550049969
pbcasserengue,pb,25.0,-35.8435775170126,-6.7541611726162,0.016506136438764,0.621287271107669
pbcatingueira,pb,25.0,-37.5904343540214,-7.13789419978482,0.0433291746775808,0.985360861654182
pbcatoldorocha,pb,25.0,-37.7044965697397,-6.32052621821583,0.0451436446365676,1.20319895045489
pbcaturit,pb,25.0,-36.0585268816437,-7.41489199519661,0.0096543326922073,0.489423039537231
pbconceio,pb,25.0,-38.5283741001236,-7.50421791043008,0.0475060371790903,1.49057611809729
pbcondado,pb,25.0,-37.6121645951273,-6.90191330187968,0.0229896855654061,0.873485152327974
pbconde,pb,25.0,-34.8603563722374,-7.28201530798346,0.0141933714654954,0.595763444543621
pbcongo,pb,25.0,-36.6480617132568,-7.79492611292409,0.0272513649226198,0.793028322087883
pbcoremas,pb,25.0,-37.9705774673548,-7.05048276726462,0.031033045520843,0.881760601055733
pbcoxixola,pb,25.0,-36.6345395287967,-7.64439549322398,0.0138862791347663,0.507573544509129
pbcruzdoespritosanto,pb,25.0,-35.1037471974247,-7.15240322899332,0.0160549929965157,0.651409050724663
pbcubati,pb,25.0,-36.3186222114759,-6.86419857726508,0.0112494378010126,0.468353434059884
pbcuitegi,pb,25.0,-35.5220281293792,-6.90344184905034,0.0032744288155726,0.247363118566046
pbcuit,pb,25.0,-36.0771465154664,-6.5483344531937,0.0607348556127647,1.1330391586521
pbcuitdemamanguape,pb,25.0,-35.2530878075895,-6.90478374620715,0.0088766056807401,0.429449238372261
pbcurralvelho,pb,25.0,-38.1675503929051,-7.53624868554935,0.0182915950545066,0.586109744742392
pbcurraldecima,pb,25.0,-35.2845961605464,-6.7331327284705,0.0069835905175921,0.450667886952403
pbdamio,pb,25.0,-35.9302365671171,-6.64298247871169,0.015171422351699,0.506424307035889
pbdesterro,pb,25.0,-37.0918609135044,-7.29969501779383,0.0146448913579889,0.535789277048396
pbdiamante,pb,25.0,-38.3153634984482,-7.42361503404603,0.0220197322492197,0.836635236689641
pbdonains,pb,25.0,-35.6467942020667,-6.60943906151446,0.0135628826553784,0.642027983531166
pbduasestradas,pb,25.0,-35.3962348351874,-6.71941616255981,0.0022196581235789,0.257706405685438
pbemas,pb,25.0,-37.7418381801154,-7.08824096002132,0.0197346079207819,0.588060764935369
pbesperana,pb,25.0,-35.889471956504,-6.99970789265939,0.0135709714640626,0.615911804326353
pbfagundes,pb,25.0,-35.7796988957679,-7.39059868906637,0.0154239371751714,0.588255784052895
pbfreimartinho,pb,25.0,-36.4484909014217,-6.41475777161174,0.0199174120050998,0.832126220383036
pbgadobravo,pb,25.0,-35.8125297408947,-7.58925323869022,0.0157527508103215,0.773104643082977
pbguarabira,pb,25.0,-35.4491666751721,-6.87736909563426,0.0135803810566557,0.56013635245504
pbgurinhm,pb,25.0,-35.4321424939773,-7.14119738784206,0.0253382112383065,0.833634123067817
pbgurjo,pb,25.0,-36.4617872462209,-7.26121375114549,0.0280061963731839,0.936661884408305
pbibiara,pb,25.0,-38.4039144257084,-7.49254604142345,0.0200656848028586,0.711389075023041
pbigaracy,pb,25.0,-38.1245319356006,-7.15448512384144,0.0157636215888886,0.611743817513266
pbimaculada,pb,25.0,-37.5613214092324,-7.3717610426653,0.0259788300745356,1.01481664120169
pbing,pb,25.0,-35.6153400584399,-7.27613103216359,0.0235826471574825,0.924161327586318
pbitabaiana,pb,25.0,-35.3547509899278,-7.34789262582474,0.0179486578045953,0.669769380898054
pbitaporanga,pb,25.0,-38.1891094166174,-7.28397419243622,0.0382833089232975,0.984365142407963
pbitapororoca,pb,25.0,-35.2583666167644,-6.80897136851433,0.0119980701626332,0.533236249384223
pbitatuba,pb,25.0,-35.6471292921554,-7.40580929353702,0.020009538174719,0.652816063918142
pbjacara,pb,25.0,-35.2696707328164,-6.59500001508917,0.0207245946945704,0.823674309761389
pbjeric,pb,25.0,-37.8182536692385,-6.50881371748587,0.0146852138724824,0.550725635465237
pbjoopessoa,pb,25.0,-34.869313985613,-7.16496673146164,0.0173787532932153,0.790121694642354
pbjuareztvora,pb,25.0,-35.5640362352828,-7.16217672428846,0.0067671112060878,0.422289682616392
pbjuazeirinho,pb,25.0,-36.5573003480089,-7.05701334892828,0.0382411420441997,0.93882024260382
pbjuncodoserid,pb,25.0,-36.7759567605629,-6.9903184008813,0.0139043967740093,0.71372826443284
pbjuripiranga,pb,25.0,-35.2143117981119,-7.35438732287166,0.0064924945909865,0.40691150690671
pbjuru,pb,25.0,-37.8025113855661,-7.50024203356623,0.0330157889986538,0.814597700021588
pblagoa,pb,25.0,-37.8868000355199,-6.58824165440122,0.0145155796250123,0.589580304134835
pblagoaseca,pb,25.0,-35.8672685932531,-7.14509013695233,0.0089492670368542,0.504621562844415
pblagoadedentro,pb,25.0,-35.3616432878903,-6.67855994799843,0.0068499475730874,0.418279031258189
pblastro,pb,25.0,-38.177780392779,-6.55067937159508,0.008343553177383,0.525222101199737
pblivramento,pb,25.0,-36.9313443857711,-7.33961652456054,0.0213522869940448,0.798293786651306
pblogradouro,pb,25.0,-35.428535432076,-6.55202104154604,0.0030443116945519,0.35550438680755
pblucena,pb,25.0,-34.9090470420595,-6.91882868205106,0.0073000035423547,0.428497289283396
pbmalta,pb,25.0,-37.5251398617776,-6.882377689993,0.0128145507507185,0.67667576255529
pbmamanguape,pb,25.0,-35.1563265443491,-6.71981212769071,0.027856132219668,1.13628792847768
pbmanara,pb,25.0,-38.2052911044148,-7.72489105879907,0.0288636081508571,0.879882443962166
pbmarcao,pb,25.0,-35.0055156295248,-6.74703779845607,0.0100055329635325,0.448423534910568
pbmari,pb,25.0,-35.3059810258232,-7.0380386118186,0.0126755837332269,0.475876469314348
pbmarizpolis,pb,25.0,-38.3346814515577,-6.82083099726496,0.0052254071914319,0.328862702079283
pbmassaranduba,pb,25.0,-35.7564133178019,-7.2012324427231,0.0168884076142604,0.585789438326683
pbmataraca,pb,25.0,-35.0444763658883,-6.55568659884011,0.0149295091506616,0.591474070500221
pbmatinhas,pb,25.0,-35.7710659891403,-7.1180116691872,0.0031469052299542,0.334009119349296
pbmatogrosso,pb,25.0,-37.7361543856302,-6.54688999473423,0.0068419981977427,0.432682783433156
pbmaturia,pb,25.0,-37.3585515729269,-7.28398239699095,0.0068529816487625,0.405753321148612
pbmogeiro,pb,25.0,-35.4908007480443,-7.29068953332024,0.0179508742933621,0.654836507271775
pbmontadas,pb,25.0,-35.9454573675572,-7.09087721943563,0.0020903687318849,0.199508714210826
pbmontehorebe,pb,25.0,-38.5371510252945,-7.20616552573765,0.0095059730140576,0.638507120625797
pbmonteiro,pb,25.0,-37.0922780716798,-7.90737090271584,0.0808808312114309,1.4729810882395
pbmulungu,pb,25.0,-35.4241017888363,-6.99878273147035,0.0160085695815013,0.598837215877942
pbmedgua,pb,25.0,-37.4385508229698,-7.24724446389431,0.0198642331781116,0.719354863446053
pbnatuba,pb,25.0,-35.5662545952271,-7.56678232162616,0.0158789711421718,0.761671865275736
pbnazarezinho,pb,25.0,-38.3272836159296,-6.94527180574787,0.014148506850745,0.53607090777013
pbnovafloresta,pb,25.0,-36.2059120950753,-6.47595025488963,0.0038577566403148,0.317044154760634
pbnovaolinda,pb,25.0,-38.0152837437028,-7.47645418099029,0.0068484332273328,0.462317234278459
pbnovapalmeira,pb,25.0,-36.4270530102072,-6.67546002855593,0.0254558055447802,0.822240554666153
pbolhodgua,pb,25.0,-37.7582048325732,-7.28356623389817,0.048878533155289,1.17266269309768
pbolivedos,pb,25.0,-36.2513906350002,-6.97864853301688,0.0260699746585544,0.737986335108651
pbourovelho,pb,25.0,-37.1369030023157,-7.60906861085273,0.0106228245511772,0.49277883839999
pbparari,pb,25.0,-36.6693459994335,-7.3248219061129,0.0104645381966009,0.569675025883246
pbpassagem,pb,25.0,-37.0428772699906,-7.11438101883355,0.0092003370585302,0.426341123056888
pbpatos,pb,25.0,-37.3179074499501,-6.99455022306054,0.0387251906934978,1.36246665033625
pbpaulista,pb,25.0,-37.6088316787165,-6.62615441636262,0.0471018321912311,1.01080312022237
pbpedrabranca,pb,25.0,-38.0795654711582,-7.4600377014872,0.0092401630804488,0.581068942820967
pbpedralavrada,pb,25.0,-36.3864842595332,-6.77470667006552,0.0287169950022559,1.05050202404596
pbpedrasdefogo,pb,25.0,-35.0741122274482,-7.33731819125632,0.0326737686879852,0.924307771609757
pbpedrorgis,pb,25.0,-35.2909817930259,-6.66843913977983,0.0060011716506949,0.341578560633363
pbpianc,pb,25.0,-37.9462212539247,-7.20055021137772,0.0461940302904793,1.22611297177768
pbpicu,pb,25.0,-36.3363776627582,-6.49295572322427,0.0540463033969019,1.46007232686974
pbpilar,pb,25.0,-35.2670312801509,-7.2787052611423,0.0084008287215482,0.498195313758205
pbpiles,pb,25.0,-35.6081534893431,-6.88302216479415,0.0052877672496265,0.292899976973829
pbpilezinhos,pb,25.0,-35.5494201103324,-6.84740052461055,0.003600339525903,0.25495434621293
pbpirpirituba,pb,25.0,-35.4958866677295,-6.79028138436092,0.0064867790987648,0.440493922966958
pbpitimbu,pb,25.0,-34.8415803166645,-7.43017247904007,0.0111887185791772,0.562487270419406
pbpocinhos,pb,25.0,-36.0927894921049,-7.06119035749181,0.0515775676447277,1.13707563758953
pbpombal,pb,25.0,-37.8511480976557,-6.77294471501604,0.0727470623995288,1.82384737947918
pbpoodantas,pb,25.0,-38.522534615315,-6.39066474062378,0.0079661371408832,0.585732613152497
pbpoodejosdemoura,pb,25.0,-38.5000021014434,-6.59149013891097,0.0082177525386129,0.456831104744556
pbprata,pb,25.0,-37.0886551077474,-7.69673494537197,0.0157713683545637,0.582799815423426
pbprincesaisabel,pb,25.0,-38.0045363534789,-7.65337896344651,0.0302505786347922,0.994517127944506
pbpuxinan,pb,25.0,-35.9627338557905,-7.1484824879595,0.0060387881318746,0.386688285216547
pbqueimadas,pb,25.0,-35.9139515043133,-7.39913239619613,0.0329226811740284,0.85940842137353
pbquixab,pb,25.0,-37.1397837761004,-7.04130802272115,0.0128627255937488,0.631134314065755
pbremgio,pb,25.0,-35.8488281323358,-6.92633336280604,0.0145566658439122,0.587220238281181
pbriachodesantoantnio,pb,25.0,-36.1384546034919,-7.68069421780022,0.0075018716981958,0.582736880798976
pbriachodoscavalos,pb,25.0,-37.6370994790663,-6.47735354989612,0.0216266920483292,0.69619398876503
pbriacho,pb,25.0,-35.6461740602774,-6.54173396720308,0.0073010488652869,0.420096655755259
pbriachodobacamarte,pb,25.0,-35.6689934243019,-7.2375053512113,0.0031402182917759,0.241314778902765
pbriachodopoo,pb,25.0,-35.2899256744396,-7.15467189786038,0.0032696949079706,0.249573086607026
pbriotinto,pb,25.0,-35.0365657742711,-6.79573474917962,0.0382428579652441,1.24050833199611
pbsalgadinho,pb,25.0,-36.8390972691025,-7.09760429148661,0.0151031242675685,0.561336184091018
pbsalgadodesoflix,pb,25.0,-35.4679978109598,-7.41454151955258,0.0160894653057255,0.68476401104117
pbsantaceclia,pb,25.0,-35.9226252646676,-7.72988867515216,0.0187771047469596,0.749557578473992
pbsantacruz,pb,25.0,-38.0540873403339,-6.54619156611349,0.0172430564105497,0.678620055835697
pbsantahelena,pb,25.0,-38.5838944360525,-6.73033467258763,0.0171568218856635,0.619807417735069
pbsantains,pb,25.0,-38.5781140656902,-7.66597957444038,0.0264344487005701,0.815656477580214
pbsantaluzia,pb,25.0,-36.9061996530865,-6.91788148252017,0.037287617240537,1.03480518752824
pbsantarita,pb,25.0,-35.0007109761968,-7.06496989031684,0.0594399605267739,1.3150969912422
pbsantateresinha,pb,25.0,-37.4450262095179,-7.09061796404031,0.0293044921951093,0.78454180212814
pbsantanademangueira,pb,25.0,-38.331131964689,-7.62786096217636,0.0329353603483753,0.968405549732292
pbsantanadosgarrotes,pb,25.0,-37.9621806689646,-7.38636578892358,0.029021831932198,0.755625236838179
pbsantarm,pb,25.0,-38.4826426612069,-6.4763444454406,0.0060867232962635,0.346322787620541
pbsantoandr,pb,25.0,-36.611467398723,-7.23360429531667,0.018506587088666,0.666720946128604
pbsap,pb,25.0,-35.1971186339063,-7.05454299475371,0.0257823473613144,0.828288975545942
pbserid,pb,25.0,-36.4470086632568,-6.9073177770964,0.0225927932502117,0.744876491023883
pbserrabranca,pb,25.0,-36.7087277709149,-7.53581415762826,0.0562483129866109,1.2919398907114
pbserragrande,pb,25.0,-38.376569631646,-7.21773292315304,0.0068681939393968,0.4349544413841
pbserraredonda,pb,25.0,-35.6630099677081,-7.1709917393654,0.0045339103978392,0.309825278109963
pbserradaraiz,pb,25.0,-35.4520547620996,-6.70517245748477,0.0023530531524187,0.232337999279238
pbserraria,pb,25.0,-35.6442520303878,-6.83316660736408,0.0053408488423372,0.348541463339155
pbsertozinho,pb,25.0,-35.4223334068945,-6.74172643858303,0.0026914284696317,0.278501797750118
pbsobrado,pb,25.0,-35.2561244502415,-7.17944572820802,0.0051288679804031,0.459820692602162
pbsoledade,pb,25.0,-36.3700928855411,-7.10180165570024,0.0459023579938957,0.931793652157152
pbsolnea,pb,25.0,-35.7247325014554,-6.75265798801152,0.0190479236295005,0.612368888053582
pbsossgo,pb,25.0,-36.2099241811651,-6.72642720905605,0.0126357382060576,0.591055103227989
pbsousa,pb,25.0,-38.2262149656361,-6.73748019324558,0.0604728935894201,1.2621876467605
pbsum,pb,25.0,-36.8998304639252,-7.67745640184813,0.0687159696321942,1.53424768663576
pbsobentinho,pb,25.0,-37.7071435167148,-6.87165208801171,0.0160344102146723,0.6029957627362
pbsobento,pb,25.0,-37.4711113286313,-6.45863588759953,0.0202142157681493,0.619157918865047
pbsodomingos,pb,25.0,-37.9507559234965,-6.80308228531447,0.0137498904909847,0.546263104842057
pbsodomingosdocariri,pb,25.0,-36.4017346243993,-7.5918002767507,0.0178634901238013,0.683578274832777
pbsofrancisco,pb,25.0,-38.0540609755386,-6.63150661418062,0.0077875776099745,0.448176352263152
pbsojosdalagoatapada,pb,25.0,-38.1405610540462,-6.94086312467803,0.0279849877007621,0.750007415321978
pbsojosdecaiana,pb,25.0,-38.3272459776951,-7.25911913856748,0.0144387182037917,0.624167617056824
pbsojosdeespinharas,pb,25.0,-37.3793496852641,-6.81266853656153,0.0593062862428297,1.08692314302512
pbsojosdepiranhas,pb,25.0,-38.4943865287471,-7.09801123935652,0.0555769158648332,1.2329620151965
pbsojosdeprincesa,pb,25.0,-38.0957632307752,-7.70229783725162,0.0130285450817382,0.715534791320625
pbsojosdobonfim,pb,25.0,-37.300156113436,-7.147087554144,0.011034194865033,0.495507338570473
pbsojosdobrejodocruz,pb,25.0,-37.3582991529185,-6.23542293858398,0.020726625008038,0.671404044061782
pbsojosdosabugi,pb,25.0,-36.8211652455404,-6.8170216988745,0.0169353153951874,0.613086141209096
pbsojosdoscordeiros,pb,25.0,-36.8522533468284,-7.42078122852645,0.0342058023549328,0.996318225976863
pbsojosdosramos,pb,25.0,-35.3477044053944,-7.23988498624285,0.0080087278457057,0.506550677264522
pbsojoodocariri,pb,25.0,-36.4907480510698,-7.45225953994038,0.0536471639365175,1.1792713897929
pbsojoodoriodopeixe,pb,25.0,-38.4174886743426,-6.73315897340903,0.0387641278238675,1.24975141896741
pbsojoodotigre,pb,25.0,-36.7872712784374,-8.08850483487638,0.0668601971127885,1.39481927265285
pbsomamede,pb,25.0,-37.0847821567964,-6.92676049331445,0.0434851758835038,1.07016311578273
pbsomigueldetaipu,pb,25.0,-35.1994066460895,-7.24071111806692,0.0075688817788943,0.361113664455498
pbsosebastiodelagoaderoa,pb,25.0,-35.8514078394419,-7.08700738854504,0.0040880819932027,0.262278335029678
pbsosebastiodoumbuzeiro,pb,25.0,-37.0146098735532,-8.15766804368858,0.0377414434072989,1.11818771687667
pbtapero,pb,25.0,-36.8313652408092,-7.22091446907004,0.0542324374741838,1.09945782705014
pbtavares,pb,25.0,-37.8963269448832,-7.5982603846875,0.0186925914280778,0.858581786329936
pbteixeira,pb,25.0,-37.2399281162767,-7.24480138514234,0.0131973178853855,0.558913006992118
pbtenrio,pb,25.0,-36.6241401250678,-6.96071220117268,0.0085926221055387,0.500803361936745
pbtriunfo,pb,25.0,-38.5731791908785,-6.60592578263532,0.0180790377942799,0.728202669459076
pbuirana,pb,25.0,-38.391935540087,-6.50814342327482,0.0240676671623561,0.801711744919426
pbumbuzeiro,pb,25.0,-35.7369633831992,-7.67888027133462,0.0148674242813058,0.702091739016015
pbvieirpolis,pb,25.0,-38.2671957803325,-6.55948822592652,0.0119768638712401,0.531805470960624
pbvistaserrana,pb,25.0,-37.5757613499528,-6.75542462856962,0.0051295782475193,0.394577897614395
pbvrzea,pb,25.0,-37.029672561432,-6.78839141368268,0.0155914009922924,0.626252702878906
pbzabel,pb,25.0,-37.0958121548076,-8.07637111099578,0.0090233418764285,0.435423588924028
peguapreta,pe,26.0,-35.4813333460893,-8.72814930536144,0.0437795954901787,1.21298097790473
peguasbelas,pe,26.0,-37.0382698916455,-9.08679267618537,0.0729465887924334,1.39762233601477
peabreuelima,pe,26.0,-35.0184179753348,-7.87933766674706,0.0103221799741107,0.794293320311562
peafogadosdaingazeira,pe,26.0,-37.6197284200539,-7.73676402844408,0.0310536644050217,0.918538069205897
peafrnio,pe,26.0,-41.0051271295737,-8.61852918878201,0.122428604155459,2.06845019296004
peagrestina,pe,26.0,-35.9452247327979,-8.45681551166461,0.0165139285757903,0.722686669146137
pealagoinha,pe,26.0,-36.76181917388,-8.49604585735996,0.0178795710771738,0.627599639982391
pealiana,pe,26.0,-35.1913600348717,-7.60681560594983,0.0203096825892715,0.947422632140158
pealtinho,pe,26.0,-36.0976144452347,-8.489670446325,0.0373499111467765,0.944156377366298
peamaraji,pe,26.0,-35.4655251776347,-8.36490609146928,0.0193356156989068,0.784926095347603
peangelim,pe,26.0,-36.2765882684493,-8.89102700074126,0.0096382595640704,0.521516248869225
peararipina,pe,26.0,-40.4938513818648,-7.61311975011013,0.155146771749145,1.83060843004507
pearaoiaba,pe,26.0,-35.0759262697951,-7.79293824604971,0.0079248078605189,0.495341315893723
pearcoverde,pe,26.0,-37.0076051378829,-8.37979264910335,0.0245636111277179,1.13505998786419
pebarradeguabiraba,pe,26.0,-35.6295216415302,-8.41450449843913,0.0093883856571608,0.511948870535343
pebarreiros,pe,26.0,-35.2584737261931,-8.81987446200671,0.0192324379197828,0.876944168366391
pebelojardim,pe,26.0,-36.4048368000504,-8.25863189414627,0.0532081850300017,1.51845728761964
pebelmdemaria,pe,26.0,-35.814095017535,-8.60387037642455,0.0061163915517852,0.510243978043497
pebelmdesofrancisco,pe,26.0,-38.9817115584367,-8.58321853554609,0.150500367503099,2.03173166179769
pebetnia,pe,26.0,-37.9873383382154,-8.2649820284981,0.102097461445624,1.36627924825624
pebezerros,pe,26.0,-35.7822780502061,-8.2193543086426,0.0409035506141606,1.07978935479885
pebodoc,pe,26.0,-39.9644635090849,-7.65535827861712,0.132584872132128,1.95786756131356
pebomconselho,pe,26.0,-36.6835309929289,-9.2015944692671,0.0647623247757565,1.43204390435491
pebomjardim,pe,26.0,-35.587395087287,-7.78567758351636,0.0185042074414241,0.896253666303078
pebonito,pe,26.0,-35.7065317176686,-8.49345073564535,0.0327406199441498,1.27046142867527
pebrejinho,pe,26.0,-37.3208634179957,-7.33638174609758,0.0087478326753682,0.575931012349808
pebrejodamadrededeus,pe,26.0,-36.2810997299185,-8.07525615865756,0.0625367433896429,1.46973015351979
pebrejo,pe,26.0,-36.5293993717545,-9.02626171834746,0.013080417976056,0.558519384373788
pebuenosaires,pe,26.0,-35.3494958838121,-7.73874128372556,0.0079599649234296,0.503180105858549
pebuque,pe,26.0,-37.1141321588209,-8.65777201338554,0.103282375123513,1.86997469741788
pecabodesantoagostinho,pe,26.0,-35.0847728010957,-8.26896259781747,0.0368351330749306,1.17023117682833
pecabrob,pe,26.0,-39.3290709752303,-8.38607742526963,0.13607580599529,1.83542953778631
pecachoeirinha,pe,26.0,-36.2864874455276,-8.49043595402,0.0125025945169455,0.726782590024914
pecaets,pe,26.0,-36.6727471534515,-8.80368649935172,0.0270861254761314,0.896349320968811
pecalumbi,pe,26.0,-38.070456235256,-8.00957981270731,0.0181235429392359,0.787990249014875
pecalado,pe,26.0,-36.3214125713939,-8.75014487432499,0.0100170908605719,0.517133899080696
pecamaragibe,pe,26.0,-34.9952562027587,-7.98615344337057,0.0038492791842941,0.372195886960924
pecamocimdesoflix,pe,26.0,-35.7615898994293,-8.33965178911134,0.0044048708336674,0.31816384202099
pecamutanga,pe,26.0,-35.2987659884153,-7.43252705082096,0.0031365212082619,0.310663470938247
pecanhotinho,pe,26.0,-36.1764444752899,-8.8930848684254,0.0348884702097223,1.16456783868695
pecapoeiras,pe,26.0,-36.5987842004151,-8.68648495538358,0.0276615658061985,0.888519734196539
pecarnaubeiradapenha,pe,26.0,-38.7211385068984,-8.40883964182007,0.0824324374648313,1.28444754063188
pecarnaba,pe,26.0,-37.7273785495977,-7.79277215841298,0.0358200220891547,1.07631707264097
pecarpina,pe,26.0,-35.3063964520447,-7.81830226703216,0.0120626709190788,0.612585687174126
pecaruaru,pe,26.0,-36.0160396119945,-8.17964598353018,0.0757311572423021,1.55192780431374
pecasinhas,pe,26.0,-35.7222479537075,-7.75673879433808,0.0098311097227394,0.548088808520325
pecatende,pe,26.0,-35.7298486443271,-8.67528824726916,0.0171029364948367,0.974092003272533
